Plot.id,Hexagon,Plot,Species,Live_status,DBH,Crown_class,Distance,Age.ca,Height,modelled.height2,Cruise_tree_class
H8P1,8,1,Sx: spruce hybrid,Standing (Live),44.5,4 (75-100% healthy),13.5,NA,29.7,28.32156125,5: Mature
H8P1,8,1,Ep: paper birch,Standing (Live),33,4 (75-100% healthy),NA,NA,NA,24.601639,5: Mature
H8P1,8,1,Ep: paper birch,Standing (Live),10.2,3 (50-75% healthy),NA,NA,NA,18.22515388,8: Younger immature
H8P1,8,1,Fd: douglas-fir,Standing (Live),9,3 (50-75% healthy),NA,NA,NA,17.926327,8: Younger immature
H8P1,8,1,Fd: douglas-fir,Standing (Live),7.8,2 (25-50% healthy),NA,NA,NA,17.63117788,8: Younger immature
H8P1,8,1,Fd: douglas-fir,Standing (Live),28.9,4 (75-100% healthy),NA,NA,NA,23.35708277,8: Younger immature
H8P1,8,1,Ep: paper birch,Standing (Live),9.7,4 (75-100% healthy),NA,NA,NA,18.10019573,8: Younger immature
H8P1,8,1,Fd: douglas-fir,Standing (Live),32,4 (75-100% healthy),NA,NA,NA,24.29413,8: Younger immature
H8P1,8,1,Bl: subalpine fir,Standing (Live),17.4,3 (50-75% healthy),NA,NA,NA,20.09534812,8: Younger immature
H8P1,8,1,Sx: spruce hybrid,Standing (Live),8.2,1 (0-25% healthy),NA,NA,NA,17.72915228,8: Younger immature
H8P1,8,1,Ep: paper birch,Standing (Live),16,4 (75-100% healthy),NA,NA,NA,19.72133,8: Younger immature
H8P1,8,1,Sx: spruce hybrid,Standing (Live),17.2,4 (75-100% healthy),NA,NA,NA,20.04161048,8: Younger immature
H8P1,8,1,Bl: subalpine fir,Standing (Live),31.1,4 (75-100% healthy),NA,NA,NA,24.01955557,8: Younger immature
H8P1,8,1,Sx: spruce hybrid,Standing (Live),51.9,4 (75-100% healthy),7.57,NA,30.3,30.89385157,5: Mature
H8P1,8,1,Ep: paper birch,Standing (Live),26.2,4 (75-100% healthy),NA,NA,NA,22.56094268,5: Mature
H6P2,6,2,Bl: subalpine fir,Down (Dead) (0-45%),22,1 (0-25% healthy),NA,NA,NA,21.35951,9: Younger immature - Dead potential
H6P2,6,2,Sx: spruce hybrid,Down (Dead) (0-45%),38,1 (0-25% healthy),NA,NA,NA,26.177494,3: Older Immature. Dead Potential
H6P2,6,2,Other,Down (Dead) (0-45%),24,1 (0-25% healthy),NA,NA,NA,21.926002,4: Dead useless
H6P2,6,2,Other,Down (Dead) (0-45%),23.4,1 (0-25% healthy),NA,NA,NA,21.75498172,4: Dead useless
H6P2,6,2,Sx: spruce hybrid,Standing (Live),8.3,4 (75-100% healthy),NA,NA,NA,17.75370973,8: Younger immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),10.5,4 (75-100% healthy),NA,NA,NA,18.30043525,8: Younger immature
H6P2,6,2,Bl: subalpine fir,Standing (Live),17,2 (25-50% healthy),NA,NA,NA,19.987975,8: Younger immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),34.9,4 (75-100% healthy),NA,NA,NA,25.19294237,1: Older Immature
H6P2,6,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,43,1 (0-25% healthy),NA,NA,NA,27.817199,7: Mature - Dead potential
H6P2,6,2,Bl: subalpine fir,Standing (Live),13.5,2 (25-50% healthy),NA,NA,NA,19.06589125,8: Younger immature
H6P2,6,2,Bl: subalpine fir,Standing (Live),17.2,1 (0-25% healthy),NA,NA,NA,20.04161048,9: Younger immature - Dead potential
H6P2,6,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,21.5,1 (0-25% healthy),NA,NA,NA,21.21948325,3: Older Immature. Dead Potential
H6P2,6,2,Bl: subalpine fir,Standing (Live),7.5,2 (25-50% healthy),NA,NA,NA,17.55796525,8: Younger immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),7.5,2 (25-50% healthy),NA,NA,NA,17.55796525,8: Younger immature
H6P2,6,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,31.4,1 (0-25% healthy),NA,NA,NA,24.11085052,3: Older Immature. Dead Potential
H6P2,6,2,Bl: subalpine fir,Standing (Live),62.5,4 (75-100% healthy),NA,NA,NA,34.82213525,5: Mature
H6P2,6,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,8,1 (0-25% healthy),NA,NA,NA,17.680114,8: Younger immature
H6P2,6,2,Bl: subalpine fir,Standing (Live),23.2,4 (75-100% healthy),NA,NA,NA,21.69817928,8: Younger immature
H6P2,6,2,Bl: subalpine fir,Standing (Live),13.4,4 (75-100% healthy),NA,NA,NA,19.04000572,8: Younger immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),22.2,4 (75-100% healthy),NA,NA,NA,21.41569948,8: Younger immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),13.5,3 (50-75% healthy),NA,NA,NA,19.06589125,8: Younger immature
H6P2,6,2,Bl: subalpine fir,Standing (Live),16,4 (75-100% healthy),NA,NA,NA,19.72133,8: Younger immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),7.5,3 (50-75% healthy),NA,NA,NA,17.55796525,8: Younger immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),30.5,4 (75-100% healthy),NA,NA,NA,23.83765525,1: Older Immature
H6P2,6,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,12.3,1 (0-25% healthy),NA,NA,NA,18.75695053,9: Younger immature - Dead potential
H6P2,6,2,Bl: subalpine fir,Standing (Live),12.9,4 (75-100% healthy),NA,NA,NA,18.91096117,8: Younger immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),20.3,3 (50-75% healthy),NA,NA,NA,20.88602413,1: Older Immature
H6P2,6,2,Ep: paper birch,Standing (Live),24.5,4 (75-100% healthy),NA,NA,NA,22.06922125,1: Older Immature
H6P2,6,2,Ep: paper birch,Standing (Live),15.8,4 (75-100% healthy),NA,NA,NA,19.66830748,1: Older Immature
H6P2,6,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,10,1 (0-25% healthy),NA,NA,NA,18.175094,9: Younger immature - Dead potential
H6P2,6,2,Bl: subalpine fir,Standing (Live),18.5,4 (75-100% healthy),NA,NA,NA,20.39273125,8: Younger immature
H6P2,6,2,Ep: paper birch,Standing (Live),15,4 (75-100% healthy),NA,NA,NA,19.457239,1: Older Immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),39.3,4 (75-100% healthy),NA,NA,NA,26.59767493,1: Older Immature
H6P2,6,2,Ep: paper birch,Snag (Dead) (45-90%) ,8.9,1 (0-25% healthy),NA,NA,NA,17.90159077,1: Older Immature
H6P2,6,2,Sx: spruce hybrid,Snag (Dead) (45-90%) ,10.2,1 (0-25% healthy),NA,NA,NA,18.22515388,9: Younger immature - Dead potential
H6P2,6,2,Sx: spruce hybrid,Standing (Live),10.5,2 (25-50% healthy),NA,NA,NA,18.30043525,8: Younger immature
H6P2,6,2,At: trembling aspen,Standing (Live),13.5,3 (50-75% healthy),NA,NA,NA,19.06589125,8: Younger immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),23.5,4 (75-100% healthy),NA,NA,NA,21.78342125,8: Younger immature
H6P2,6,2,Bl: subalpine fir,Standing (Live),34.5,4 (75-100% healthy),NA,NA,NA,25.06769125,1: Older Immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),12.9,3 (50-75% healthy),NA,NA,NA,18.91096117,8: Younger immature
H6P2,6,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,28,1 (0-25% healthy),NA,NA,NA,23.089634,3: Older Immature. Dead Potential
H6P2,6,2,Sx: spruce hybrid,Standing (Live),12,3 (50-75% healthy),NA,NA,NA,18.68029,8: Younger immature
H6P2,6,2,Sx: spruce hybrid,Snag (Dead) (45-90%) ,8.3,1 (0-25% healthy),NA,NA,NA,17.75370973,9: Younger immature - Dead potential
H6P2,6,2,Ep: paper birch,Standing (Live),33,4 (75-100% healthy),NA,NA,NA,24.601639,5: Mature
H6P2,6,2,Ep: paper birch,Standing (Live),23,4 (75-100% healthy),NA,NA,NA,21.641479,1: Older Immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),8.1,3 (50-75% healthy),NA,NA,NA,17.70462037,8: Younger immature
H6P2,6,2,Ep: paper birch,Standing (Live),19,4 (75-100% healthy),NA,NA,NA,20.528927,1: Older Immature
H6P2,6,2,Sx: spruce hybrid,Standing (Live),11.5,3 (50-75% healthy),NA,NA,NA,18.55303325,8: Younger immature
H6P2,6,2,Bl: subalpine fir,Standing (Live),20,4 (75-100% healthy),NA,NA,NA,20.803234,8: Younger immature
H6P1,6,1,Sx: spruce hybrid,Down (Dead) (0-45%),34.4,1 (0-25% healthy),NA,NA,NA,25.03644232,3: Older Immature. Dead Potential
H6P1,6,1,Sx: spruce hybrid,Down (Dead) (0-45%),27.4,1 (0-25% healthy),NA,NA,NA,22.91248412,4: Dead useless
H6P1,6,1,Other,Down (Dead) (0-45%),69.5,1 (0-25% healthy),NA,NA,NA,37.57361125,4: Dead useless
H6P1,6,1,Bl: subalpine fir,Down (Dead) (0-45%),27.8,1 (0-25% healthy),NA,NA,NA,23.03048188,4: Dead useless
H6P1,6,1,Other,Down (Dead) (0-45%),32.2,1 (0-25% healthy),NA,NA,NA,24.35542748,4: Dead useless
H6P1,6,1,Sx: spruce hybrid,Standing (Live),23.8,4 (75-100% healthy),NA,NA,NA,21.86889308,8: Younger immature
H6P1,6,1,Bl: subalpine fir,Standing (Live),19.6,4 (75-100% healthy),NA,NA,NA,20.69320472,8: Younger immature
H6P1,6,1,Other,Down (Dead) (0-45%),22.8,1 (0-25% healthy),NA,NA,NA,21.58488088,4: Dead useless
H6P1,6,1,Bl: subalpine fir,Standing (Live),27.3,4 (75-100% healthy),NA,NA,NA,22.88304853,8: Younger immature
H6P1,6,1,Ep: paper birch,Standing (Live),13.1,4 (75-100% healthy),NA,NA,NA,18.96250237,1: Older Immature
H6P1,6,1,Fd: douglas-fir,Down (Dead) (0-45%),89.5,1 (0-25% healthy),NA,NA,NA,46.12455125,4: Dead useless
H6P1,6,1,Sx: spruce hybrid,Standing (Live),25.5,4 (75-100% healthy),NA,NA,NA,22.35757525,8: Younger immature
H6P1,6,1,Sx: spruce hybrid,Standing (Live),13.8,4 (75-100% healthy),NA,NA,NA,19.14370108,8: Younger immature
H6P1,6,1,Bl: subalpine fir,Snag (Dead) (45-90%) ,26.4,1 (0-25% healthy),NA,NA,NA,22.61927752,8: Younger immature
H6P1,6,1,Ep: paper birch,Snag (Dead) (45-90%) ,47.4,1 (0-25% healthy),NA,NA,NA,29.31295612,5: Mature
H6P1,6,1,Sx: spruce hybrid,Down (Dead) (0-45%),53.8,1 (0-25% healthy),NA,NA,NA,31.57686908,7: Mature - Dead potential
H6P1,6,1,Bl: subalpine fir,Standing (Live),18.8,3 (50-75% healthy),NA,NA,NA,20.47437208,8: Younger immature
H6P1,6,1,Bl: subalpine fir,Standing (Live),31.1,4 (75-100% healthy),NA,NA,NA,24.01955557,1: Older Immature
H6P1,6,1,Bl: subalpine fir,Down (Dead) (0-45%),37.3,1 (0-25% healthy),NA,NA,NA,25.95303053,7: Mature - Dead potential
H6P1,6,1,Ep: paper birch,Standing (Live),35,4 (75-100% healthy),NA,NA,NA,25.224319,5: Mature
H6P1,6,1,Bl: subalpine fir,Standing (Live),7.5,3 (50-75% healthy),NA,NA,NA,17.55796525,8: Younger immature
H6P1,6,1,Sx: spruce hybrid,Down (Dead) (0-45%),48.2,1 (0-25% healthy),NA,NA,NA,29.59022428,7: Mature - Dead potential
H6P1,6,1,D: alder,Standing (Live),7.8,4 (75-100% healthy),NA,NA,NA,17.63117788,8: Younger immature
H6P1,6,1,Bl: subalpine fir,Standing (Live),14.2,3 (50-75% healthy),NA,NA,NA,19.24780508,8: Younger immature
H6P1,6,1,Bl: subalpine fir,Standing (Live),27.1,3 (50-75% healthy),NA,NA,NA,22.82425397,8: Younger immature
H6P1,6,1,Sx: spruce hybrid,Standing (Live),18.2,2 (25-50% healthy),NA,NA,NA,20.31132028,8: Younger immature
H6P1,6,1,Sx: spruce hybrid,Snag (Dead) (45-90%) ,50.7,1 (0-25% healthy),NA,NA,NA,30.46722253,3: Older Immature. Dead Potential
H6P1,6,1,Ep: paper birch,Standing (Live),38.5,4 (75-100% healthy),NA,NA,NA,26.33859125,5: Mature
H6P1,6,1,Bl: subalpine fir,Standing (Live),27,4 (75-100% healthy),NA,NA,NA,22.794895,2: Older immature - Suspect
H6P1,6,1,Ep: paper birch,Standing (Live),55.4,4 (75-100% healthy),NA,NA,NA,32.15919292,5: Mature
H6P1,6,1,Sx: spruce hybrid,Standing (Live),49.2,4 (75-100% healthy),27.18,NA,34.6,29.93910808,5: Mature
H6P1,6,1,Sx: spruce hybrid,Standing (Live),74.8,3 (50-75% healthy),12.01,NA,40.5,39.74011928,5: Mature
H6P1,6,1,Sx: spruce hybrid,Standing (Live),49.5,4 (75-100% healthy),12.69,52,31.6,30.04427125,8: Younger immature
H6P1,6,1,Bl: subalpine fir,Standing (Live),39.1,4 (75-100% healthy),8.2,NA,31.2,26.53275077,5: Mature
H6P1,6,1,Bl: subalpine fir,Standing (Live),30.1,4 (75-100% healthy),14.3,61,22.9,23.71689917,8: Younger immature
H5P2,5,2,Sx: spruce hybrid,Down (Dead) (0-45%),42.3,1 (0-25% healthy),NA,NA,NA,27.58379653,7: Mature - Dead potential
H5P2,5,2,Sx: spruce hybrid,Down (Dead) (0-45%),24.7,1 (0-25% healthy),NA,NA,NA,22.12668773,4: Dead useless
H5P2,5,2,Other,Down (Dead) (0-45%),28.1,1 (0-25% healthy),NA,NA,NA,23.11924837,4: Dead useless
H5P2,5,2,Sx: spruce hybrid,Down (Dead) (0-45%),40.8,1 (0-25% healthy),NA,NA,NA,27.08786248,7: Mature - Dead potential
H5P2,5,2,Pl: lodgepole pine,Down (Dead) (0-45%),17.7,1 (0-25% healthy),NA,NA,NA,20.17614613,3: Older Immature. Dead Potential
H5P2,5,2,Sx: spruce hybrid,Down (Dead) (0-45%),40.4,1 (0-25% healthy),NA,NA,NA,26.95658392,5: Mature
H5P2,5,2,D: alder,Standing (Live),8.5,4 (75-100% healthy),NA,NA,NA,17.80290125,1: Older Immature
H5P2,5,2,Sx: spruce hybrid,Down (Dead) (0-45%),47.2,1 (0-25% healthy),NA,NA,NA,29.24389448,4: Dead useless
H5P2,5,2,Bl: subalpine fir,Standing (Live),8.1,4 (75-100% healthy),NA,NA,NA,17.70462037,8: Younger immature
H5P2,5,2,Sx: spruce hybrid,Down (Dead) (0-45%),33.7,1 (0-25% healthy),NA,NA,NA,24.81841493,4: Dead useless
H5P2,5,2,Sx: spruce hybrid,Down (Dead) (0-45%),33.5,1 (0-25% healthy),NA,NA,NA,24.75635125,4: Dead useless
H5P2,5,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,10.7,1 (0-25% healthy),NA,NA,NA,18.35075053,3: Older Immature. Dead Potential
H5P2,5,2,Sx: spruce hybrid,Down (Dead) (0-45%),41,1 (0-25% healthy),NA,NA,NA,27.153655,7: Mature - Dead potential
H5P2,5,2,D: alder,Standing (Live),8.2,4 (75-100% healthy),NA,NA,NA,17.72915228,1: Older Immature
H5P2,5,2,Sx: spruce hybrid,Down (Dead) (0-45%),21.2,1 (0-25% healthy),NA,NA,NA,21.13577368,9: Younger immature - Dead potential
H5P2,5,2,Sx: spruce hybrid,Snag (Dead) (45-90%) ,10.4,1 (0-25% healthy),NA,NA,NA,18.27531592,9: Younger immature - Dead potential
H5P2,5,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,20.3,1 (0-25% healthy),NA,NA,NA,20.88602413,3: Older Immature. Dead Potential
H5P2,5,2,Bl: subalpine fir,Standing (Live),9.4,3 (50-75% healthy),NA,NA,NA,18.02552732,8: Younger immature
H5P2,5,2,Sx: spruce hybrid,Standing (Live),32,2 (25-50% healthy),NA,NA,NA,24.29413,5: Mature
H5P2,5,2,Bl: subalpine fir,Standing (Live),14.3,2 (25-50% healthy),NA,NA,NA,19.27389493,8: Younger immature
H5P2,5,2,Bl: subalpine fir,Standing (Live),15.2,1 (0-25% healthy),NA,NA,NA,19.50985288,8: Younger immature
H5P2,5,2,Sx: spruce hybrid,Standing (Live),7.7,4 (75-100% healthy),NA,NA,NA,17.60674813,8: Younger immature
H5P2,5,2,Sx: spruce hybrid,Standing (Live),35.6,3 (50-75% healthy),NA,NA,NA,25.41311512,5: Mature
H5P2,5,2,Bl: subalpine fir,Standing (Live),12.2,1 (0-25% healthy),NA,NA,NA,18.73137148,8: Younger immature
H5P2,5,2,Bl: subalpine fir,Standing (Live),8.4,4 (75-100% healthy),NA,NA,NA,17.77829272,8: Younger immature
H5P2,5,2,Sx: spruce hybrid,Standing (Live),14.4,4 (75-100% healthy),NA,NA,NA,19.30001032,8: Younger immature
H5P2,5,2,Sx: spruce hybrid,Standing (Live),21.7,4 (75-100% healthy),NA,NA,NA,21.27541733,1: Older Immature
H5P2,5,2,Bl: subalpine fir,Standing (Live),11.1,2 (25-50% healthy),NA,NA,NA,18.45168757,8: Younger immature
H5P2,5,2,Bl: subalpine fir,Standing (Live),7.9,2 (25-50% healthy),NA,NA,NA,17.65563317,8: Younger immature
H5P2,5,2,Bl: subalpine fir,Standing (Live),8.8,1 (0-25% healthy),NA,NA,NA,17.87688008,8: Younger immature
H5P2,5,2,Bl: subalpine fir,Snag (Dead) (45-90%) ,7.8,1 (0-25% healthy),NA,NA,NA,17.63117788,9: Younger immature - Dead potential
H5P2,5,2,Sx: spruce hybrid,Standing (Live),33.9,3 (50-75% healthy),NA,NA,NA,24.88058077,2: Older immature - Suspect
H5P2,5,2,Bl: subalpine fir,Standing (Live),26.4,4 (75-100% healthy),NA,NA,NA,22.61927752,1: Older Immature
H5P2,5,2,Sx: spruce hybrid,Standing (Live),20.7,4 (75-100% healthy),NA,NA,NA,20.99676853,8: Younger immature
H5P2,5,2,Sx: spruce hybrid,Standing (Live),35.4,4 (75-100% healthy),NA,NA,NA,25.35008092,1: Older Immature
H5P2,5,2,Sx: spruce hybrid,Standing (Live),11.3,3 (50-75% healthy),NA,NA,NA,18.50230933,8: Younger immature
H5P2,5,2,Sx: spruce hybrid,Snag (Dead) (45-90%) ,27.6,1 (0-25% healthy),NA,NA,NA,22.97143192,3: Older Immature. Dead Potential
H5P2,5,2,D: alder,Standing (Live),11.2,4 (75-100% healthy),NA,NA,NA,18.47698568,1: Older Immature
H5P2,5,2,D: alder,Standing (Live),11.1,4 (75-100% healthy),NA,NA,NA,18.45168757,1: Older Immature
H5P2,5,2,D: alder,Standing (Live),9.2,4 (75-100% healthy),NA,NA,NA,17.97587608,8: Younger immature
H5P2,5,2,Sx: spruce hybrid,Standing (Live),47.4,4 (75-100% healthy),NA,NA,NA,29.31295612,5: Mature
H5P2,5,2,Bl: subalpine fir,Standing (Live),9.5,4 (75-100% healthy),NA,NA,NA,18.05039125,8: Younger immature
H5P2,5,2,Sx: spruce hybrid,Standing (Live),36.5,4 (75-100% healthy),NA,NA,NA,25.69803325,5: Mature
H5P2,5,2,D: alder,Standing (Live),8.2,4 (75-100% healthy),NA,NA,NA,17.72915228,8: Younger immature
H5P2,5,2,Bl: subalpine fir,Standing (Live),29.9,4 (75-100% healthy),13.671,NA,23.3,23.65667437,1: Older Immature
H5P2,5,2,Bl: subalpine fir,Standing (Live),28.4,4 (75-100% healthy),14.722,109,21,23.20824472,1: Older Immature
H5P2,5,2,Sx: spruce hybrid,Standing (Live),44.4,4 (75-100% healthy),9.238,160,34.3,28.28775832,5: Mature
H5P2,5,2,Sx: spruce hybrid,Standing (Live),46.2,4 (75-100% healthy),6.607,160,34.7,28.90011868,5: Mature
H5P1,5,1,Other,Down (Dead) (0-45%),25.9,1 (0-25% healthy),NA,NA,NA,22.47363197,4: Dead useless
H5P1,5,1,Bl: subalpine fir,Down (Dead) (0-45%),43.1,1 (0-25% healthy),NA,NA,NA,27.85064437,3: Older Immature. Dead Potential
H5P1,5,1,Bl: subalpine fir,Down (Dead) (0-45%),39.9,1 (0-25% healthy),NA,NA,NA,26.79306037,7: Mature - Dead potential
H5P1,5,1,Sx: spruce hybrid,Down (Dead) (0-45%),46.3,1 (0-25% healthy),NA,NA,NA,28.93438133,7: Mature - Dead potential
H5P1,5,1,Bl: subalpine fir,Down (Dead) (0-45%),40.5,1 (0-25% healthy),NA,NA,NA,26.98936525,3: Older Immature. Dead Potential
H5P1,5,1,Sx: spruce hybrid,Down (Dead) (0-45%),45.1,1 (0-25% healthy),NA,NA,NA,28.52491517,7: Mature - Dead potential
H5P1,5,1,Bl: subalpine fir,Standing (Live),8.7,2 (25-50% healthy),NA,NA,NA,17.85219493,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Down (Dead) (0-45%),35.8,1 (0-25% healthy),NA,NA,NA,25.47625148,7: Mature - Dead potential
H5P1,5,1,Bl: subalpine fir,Snag (Dead) (45-90%) ,11.3,1 (0-25% healthy),NA,NA,NA,18.50230933,3: Older Immature. Dead Potential
H5P1,5,1,Bl: subalpine fir,Standing (Live),26.5,4 (75-100% healthy),NA,NA,NA,22.64848325,2: Older immature - Suspect
H5P1,5,1,Bl: subalpine fir,Standing (Live),11.4,3 (50-75% healthy),NA,NA,NA,18.52765852,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),24.7,3 (50-75% healthy),NA,NA,NA,22.12668773,2: Older immature - Suspect
H5P1,5,1,Bl: subalpine fir,Standing (Live),8.5,2 (25-50% healthy),NA,NA,NA,17.80290125,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),8.9,3 (50-75% healthy),NA,NA,NA,17.90159077,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),13.8,3 (50-75% healthy),NA,NA,NA,19.14370108,2: Older immature - Suspect
H5P1,5,1,Bl: subalpine fir,Snag (Dead) (45-90%) ,15,1 (0-25% healthy),NA,NA,NA,19.457239,9: Younger immature - Dead potential
H5P1,5,1,Bl: subalpine fir,Standing (Live),9.8,3 (50-75% healthy),NA,NA,NA,18.12513628,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),16.3,3 (50-75% healthy),NA,NA,NA,19.80105533,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),18.7,4 (75-100% healthy),NA,NA,NA,20.44713293,1: Older Immature
H5P1,5,1,Bl: subalpine fir,Snag (Dead) (45-90%) ,8.4,1 (0-25% healthy),NA,NA,NA,17.77829272,9: Younger immature - Dead potential
H5P1,5,1,Bl: subalpine fir,Standing (Live),14.7,1 (0-25% healthy),NA,NA,NA,19.37850973,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),16.8,4 (75-100% healthy),NA,NA,NA,19.93444168,1: Older Immature
H5P1,5,1,Sx: spruce hybrid,Standing (Live),8.1,2 (25-50% healthy),NA,NA,NA,17.70462037,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),9.1,3 (50-75% healthy),NA,NA,NA,17.95108877,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),10,4 (75-100% healthy),NA,NA,NA,18.175094,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),39.8,4 (75-100% healthy),NA,NA,NA,26.76043228,5: Mature
H5P1,5,1,Bl: subalpine fir,Standing (Live),24.5,2 (25-50% healthy),NA,NA,NA,22.06922125,2: Older immature - Suspect
H5P1,5,1,Bl: subalpine fir,Standing (Live),14.1,2 (25-50% healthy),NA,NA,NA,19.22174077,2: Older immature - Suspect
H5P1,5,1,Sx: spruce hybrid,Standing (Live),9.1,4 (75-100% healthy),NA,NA,NA,17.95108877,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Snag (Dead) (45-90%) ,15.6,1 (0-25% healthy),NA,NA,NA,19.61538712,9: Younger immature - Dead potential
H5P1,5,1,Bl: subalpine fir,Standing (Live),31.9,4 (75-100% healthy),NA,NA,NA,24.26351957,5: Mature
H5P1,5,1,Sx: spruce hybrid,Standing (Live),9.1,4 (75-100% healthy),NA,NA,NA,17.95108877,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),28,4 (75-100% healthy),NA,NA,NA,23.089634,2: Older immature - Suspect
H5P1,5,1,Bl: subalpine fir,Standing (Live),15.9,3 (50-75% healthy),NA,NA,NA,19.69480597,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),25.4,4 (75-100% healthy),NA,NA,NA,22.32862492,2: Older immature - Suspect
H5P1,5,1,Bl: subalpine fir,Standing (Live),31.2,4 (75-100% healthy),NA,NA,NA,24.04996168,5: Mature
H5P1,5,1,Bl: subalpine fir,Snag (Dead) (45-90%) ,24,1 (0-25% healthy),NA,NA,NA,21.926002,3: Older Immature. Dead Potential
H5P1,5,1,Bl: subalpine fir,Standing (Live),21,4 (75-100% healthy),NA,NA,NA,21.080095,2: Older immature - Suspect
H5P1,5,1,Bl: subalpine fir,Snag (Dead) (45-90%) ,16.3,1 (0-25% healthy),NA,NA,NA,19.80105533,9: Younger immature - Dead potential
H5P1,5,1,Bl: subalpine fir,Standing (Live),14.2,2 (25-50% healthy),NA,NA,NA,19.24780508,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),7.5,2 (25-50% healthy),NA,NA,NA,17.55796525,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),17.2,3 (50-75% healthy),NA,NA,NA,20.04161048,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Snag (Dead) (45-90%) ,27.4,1 (0-25% healthy),NA,NA,NA,22.91248412,3: Older Immature. Dead Potential
H5P1,5,1,Bl: subalpine fir,Standing (Live),32.2,4 (75-100% healthy),NA,NA,NA,24.35542748,2: Older immature - Suspect
H5P1,5,1,Bl: subalpine fir,Standing (Live),30.4,4 (75-100% healthy),NA,NA,NA,23.80742792,2: Older immature - Suspect
H5P1,5,1,Bl: subalpine fir,Standing (Live),9.4,2 (25-50% healthy),NA,NA,NA,18.02552732,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),19.7,2 (25-50% healthy),NA,NA,NA,20.72067373,2: Older immature - Suspect
H5P1,5,1,Bl: subalpine fir,Standing (Live),21.7,4 (75-100% healthy),NA,NA,NA,21.27541733,1: Older Immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),29.9,4 (75-100% healthy),NA,NA,NA,23.65667437,2: Older immature - Suspect
H5P1,5,1,Bl: subalpine fir,Standing (Live),10.2,3 (50-75% healthy),NA,NA,NA,18.22515388,8: Younger immature
H5P1,5,1,Sx: spruce hybrid,Standing (Live),59.9,4 (75-100% healthy),22.18,NA,30.3,33.83203237,5: Mature
H5P1,5,1,Sx: spruce hybrid,Standing (Live),27,4 (75-100% healthy),13.9,52,24.8,22.794895,8: Younger immature
H5P1,5,1,Bl: subalpine fir,Standing (Live),41.7,4 (75-100% healthy),6.69,135,36.3,27.38473333,5: Mature
H5P1,5,1,Bl: subalpine fir,Standing (Live),38.1,4 (75-100% healthy),14.78,112,27.5,26.20966237,5: Mature
H4P2,4,2,Bl: subalpine fir,Down (Dead) (0-45%),20.3,1 (0-25% healthy),NA,NA,NA,20.88602413,9: Younger immature - Dead potential
H4P2,4,2,Other,Down (Dead) (0-45%),37.4,1 (0-25% healthy),NA,NA,NA,25.98502012,4: Dead useless
H4P2,4,2,Bl: subalpine fir,Down (Dead) (0-45%),31.3,1 (0-25% healthy),NA,NA,NA,24.08039333,9: Younger immature - Dead potential
